AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL
266.9392657763906,105.21379802992095,179.760657555399,0.47103001426676294,4.597335416666667,87.17860822099156,58.26803362923293,362.61
254.62763708333333,105.867855,172.95190354166667,12.071618541666666,10.39679875,81.67573354166667,53.193969375,1178.27
254.65658583333334,106.028836875,172.52676895833332,16.18797125,10.452423125,82.129816875,53.399354375,1183.06
254.8831140425532,106.06823191489362,172.6359025531915,16.9917585106383,10.423508723404256,82.2472114893617,53.33676319148936,1198.75
255.02083166666668,106.09117145833333,172.70248104166666,17.230597291666665,10.440355,82.318350625,53.503240416666664,1197.21
255.10688680851064,106.10625489361702,172.76237680851065,17.3373785106383,10.306691875,82.34451,53.90842893617021,1198.18
255.24871645833332,106.11777020833334,172.85997854166666,17.831997916666666,10.517562291666666,82.38873791666667,53.930415625,1215.93
255.227733125,106.13259125,172.84707375,17.8321775,10.623972291666666,82.380659375,53.892679791666666,1221.59
255.27431170212765,106.14644914893617,172.86716638297872,17.741547872340426,10.3945825,82.40714531914894,53.97472489361702,1210.15
255.34851361702127,106.15934978723405,172.8832129787234,17.837311276595745,10.615799148936171,82.46530063829788,54.03377744680851,1218.52
255.4385375,106.16771229166666,172.95348625,18.103048333333334,10.525543125,82.48505125,54.04906208333333,1219.97
255.50190708333332,106.17516854166666,172.99286166666667,18.553923541666666,10.52858125,82.50904541666667,54.059935208333336,1221.28
254.4110359574468,106.21020765957446,172.54614723404256,18.95878510638298,10.60759319148936,81.86488872340425,53.42867723404255,1250.87
254.30925229166667,106.22948625,172.466995625,19.637781666666665,10.719160833333333,81.84225666666667,53.40419395833333,1249.12
254.73701854166666,106.23095104166667,172.66148354166666,19.607190208333332,10.655122083333334,82.075535,53.623959375,1236.82
256.04787849280433,106.20708329707973,173.83473727031284,18.870834418495015,10.3887766,82.21314122249149,53.86197829961589,1219.94
259.6387649330698,105.39156847615035,177.87988621585887,1.6922293810661233,3.7623583333333332,81.75887871721096,53.1814208737381,250.93
255.0613162885432,105.84201357406305,174.87059855902055,11.65735539436325,6.63244625,80.19071772952266,51.795552597108454,557.18
258.1429103587596,105.45122289444392,176.95068150131442,2.4313533542057058,5.065753333333333,81.19222885744517,53.369521387462484,414.96
253.407660625,105.9637525,172.66676666666666,13.440637916666667,10.603075416666666,80.74089395833333,52.29025125,1197.34
251.09265666666667,106.11724958333333,171.47093291666667,17.173889583333334,10.587230833333333,79.62172375,51.149424583333335,1212.36
252.80521729166668,106.13775583333333,172.09150875,17.633243333333333,10.61939625,80.71370854166666,52.23888604166667,1252.76
256.9303416776003,105.88171909804983,175.1932734742199,11.510615143749066,7.955989166666667,81.73706820338042,53.53322634588968,773.31
253.5301175,106.00112583333333,172.92682708333334,13.961735416666667,10.304236875,80.60329041666667,52.28423958333333,1155.15
255.48529520833333,106.06446333333334,173.41611708333335,16.29955354166667,10.346999791666667,82.069178125,53.762190833333335,1180.75
258.3937028543716,105.98100620960203,174.68780621248732,13.792300636613142,9.385360833333333,83.70589664188432,54.3169511118969,1127.93
254.12881958333332,106.14676645833333,172.78322354166667,17.942523125,10.491892916666666,81.34559604166667,52.96941041666667,1164.19
252.740789375,106.203953125,172.18811645833333,14.050202708333334,10.493172708333333,80.55267291666667,52.202305625,1186.6
254.55165770833332,106.179464375,172.99319770833333,11.041222708333333,10.519151875,81.55846,53.228871875,1174.61
253.517031875,106.196006875,172.6548075,11.377859375,10.739178333333333,80.862224375,52.527913958333336,1201.41
251.45929270833332,106.261239375,171.76745375,12.480089791666666,10.96601375,79.69183895833334,51.273535625,1257.28
252.80720395833333,106.25814979166667,172.27559916666667,12.491304375,10.536605,80.53160479166667,52.02540604166666,1167.56
254.975511875,106.20008104166666,173.27883375,11.539881041666666,10.509607708333334,81.696678125,53.173335,1150.55
253.84342875,106.21729583333334,172.40574166666667,12.046607708333333,10.502568333333333,81.43768708333333,53.115679166666666,1162.76
253.75290354166665,106.25111291666667,172.67731229166668,12.760847291666666,10.485932708333333,81.07559125,52.76413770833334,1172.19
253.176414375,106.282148125,172.36944583333334,13.185783958333333,10.495570625,80.80696854166666,52.489316458333334,1185.38
254.939874375,106.248518125,173.12625583333335,12.651005,10.528310208333334,81.81361854166667,53.496430833333335,1156.62
255.36734041666668,106.24341520833333,173.30884625,12.667139166666667,10.523581875,82.05849416666666,53.73294270833333,1155.28
255.903885,106.23248895833333,173.55784354166667,12.216815833333333,10.6113575,82.34604145833333,54.01853083333334,1145.31
252.42585,106.33696708333333,171.97503458333333,14.347196875,10.98621,80.45081541666667,52.10288395833334,1222.99
251.315953125,106.37899041666667,171.52483625,15.423236666666666,11.078097083333333,79.791116875,51.45456479166667,1245.11
251.5654029787234,106.37534914893617,171.6889155319149,15.57374914893617,10.783155416666666,79.87648744680851,51.55622127659574,1213.11
251.95233479166666,106.36881875,171.86660916666668,15.404368541666667,10.937976875,80.085725625,51.77226625,1216.54
251.55070041666667,106.38234333333334,171.68754479166665,15.064229166666667,11.073140625,79.863155625,51.55187,1232.91
251.54804791666666,106.39087416666666,171.69153583333335,15.540480833333334,11.047170833333332,79.85651208333333,51.551070833333334,1227.25
252.32404729166666,106.37561520833333,172.01605375,15.208399791666666,10.85660875,80.30799354166666,51.999310625,1200.78
251.24370708333333,105.86395729166667,170.83758958333334,15.008695,10.877376041666666,80.4061175,52.10855854166667,1202.03
252.64801875,106.37725770833333,172.19171625,15.12771625,10.824348958333333,80.4563025,52.151674166666666,1193.42
252.47830375,106.38577354166667,172.13334,15.0984125,10.900250833333333,80.34496375,52.02486375,1196.26
249.98188541666667,106.44978375,171.12625208333333,16.487636875,11.166497291666667,78.85563333333333,50.524108958333336,1253.95
248.94054791666667,106.488738125,170.66290145833332,17.222736458333333,11.243689375,78.27764645833334,49.950726458333335,1274.74
248.77964914893616,106.49347276595745,170.59789872340426,17.30148765957447,11.267923404255319,78.18175042553192,49.834315319148935,1326.29
248.860403125,106.49323020833333,170.68014854166665,17.321027083333334,11.234317708333334,78.18025458333334,49.85251770833333,1314.55
248.03385354166667,106.51447770833333,170.36391541666666,17.328646875,11.504009791666666,77.669938125,49.32877125,1340.01
247.83125616453137,106.52834641882767,170.2198485247173,16.788712951340944,11.303071666666666,77.61140763981408,49.24113957021009,1306.06
258.1485935180528,105.61691222612257,176.38728079494228,7.338334448939533,6.99134875,81.7613127231105,53.040229856306354,605.59
247.62199,106.08467354166666,171.32918041666667,22.78459625,11.171001041666667,76.29280958333334,47.96073916666667,1166.9
247.86498270833334,106.245211875,170.99178104166666,24.444217083333335,10.889314791666667,76.87320166666667,48.54069020833333,1170.31
250.27426908062222,106.0389069638,172.96633593094074,20.172694721266666,7.5213552083333335,77.30793314968147,49.335183846044444,590.11
255.44317038505832,105.80841839324967,176.1048552538707,17.79859584856079,8.308078333333333,79.3383151311876,50.9122917067548,780.7
275.19653616251424,104.58967702861071,182.4715504123142,2.1958854363724463,1.4435095833333333,92.72498575020002,64.22977840663489,62.69
253.44641104166666,105.77924208333333,175.44143333333332,16.034622708333334,10.451322291666667,78.00497770833333,49.52178583333333,1096.97
254.30771388333815,106.00130959188536,175.38637033331955,21.132260610737326,4.383803333333334,78.9213435500186,50.790613886012885,364.15
254.65399119652437,105.7649002102824,175.5138903631798,15.580686747862936,9.963147291666667,79.14010083334459,51.04895686830826,1023.24
252.22609361506463,106.08225596010483,173.05827996898833,21.61845965970375,9.95044125,79.16781364607631,50.81825414350244,1086.49
251.12894229166668,106.17038625,172.50283854166668,23.173318541666667,10.496525833333333,78.62610375,50.29258625,1228.17
246.14787479166668,106.32913104166667,170.0828425,25.557507916666665,11.032801458333333,76.06503229166667,47.73301541666667,1276.23
245.54939354166666,106.35264625,169.81083604166668,25.782414791666667,11.337814166666666,75.7385575,47.39074479166667,1311.5
245.61720895833332,106.36358583333333,169.82917375,25.880761875,11.325295208333333,75.78803520833333,47.42135208333333,1306.85
250.18756078235194,106.14914356619165,172.61841012778402,21.747556649834813,9.170544375,77.5691506545679,49.5922960089607,916.69
249.17359791666667,106.10269541666666,172.27597875,22.0155925,10.524075208333333,76.89761916666667,48.40872604166667,1149.7
245.90584145833333,106.327151875,170.124343125,25.504024375,11.133294375,75.78149833333333,47.44165041666667,1268.29
245.64734083333335,106.366529375,169.92084354166667,26.032622916666668,11.2946925,75.72649729166666,47.380536875,1300.33
245.10849333333334,106.38812625,169.68748729166666,26.195237916666667,11.430540833333334,75.42100604166667,47.051917083333336,1332.52
244.7222485106383,106.40979063829788,169.452964893617,26.375602765957446,11.233109583333333,75.26928361702127,46.90381957446809,1321.87
246.1545825241642,106.4183431171929,170.28560709814818,26.628638570396763,10.744544166666667,75.86897542601604,47.5862794910606,1133.69
253.54867857807275,105.68861842531507,175.07269336818868,14.273157844402581,8.866689375,78.47598520988406,47.8378580441028,648.24
245.72347020833334,106.20320479166666,170.321445625,23.613276875,11.072523541666667,75.40202458333333,46.50436895833333,1219.26
246.10447229166667,106.305339375,170.24825708333333,25.431545208333333,11.059655208333334,75.85621520833334,47.428625833333335,1240.64
246.0911525,106.344505625,170.145786875,25.593353125,11.186388958333334,75.945365625,47.517346875,1269.54
250.78695346347692,106.22488576807852,172.11344968923254,23.125774326401753,9.55741375,78.6735037742444,50.11241443294689,973.43
249.53085208333334,106.20774,172.36913125,23.195184791666666,10.693718541666666,77.16172083333333,48.65547395833333,1199.06
245.62159125,106.43301979166667,169.835478125,26.80002770833333,11.379768333333333,75.786113125,47.25766395833333,1327.31
245.71792541666667,106.448284375,169.84878208333333,27.090778541666666,11.358708958333333,75.86914333333333,47.173733125,1296.68
246.70529477889679,106.45602245423532,170.54890370276212,27.18182157657888,8.460154166666667,76.15639107613467,47.45735365706998,753.22
258.6013843375237,105.42800530157167,178.6235907022596,7.3566743756635145,3.446828125,79.97779363526412,51.03505400895538,287.7
248.37758208333332,104.79815520833333,170.71246979166668,19.807022083333333,10.514631666666666,77.66511229166667,49.210709791666666,1109.93
245.80374583333332,105.87022234042553,169.80246625,24.55445,10.925361666666667,76.00127958333333,47.554687083333334,1202.73
245.89980191489363,106.3136985106383,170.1802834042553,25.671411914893618,10.653719791666667,75.7195185106383,47.27958765957447,1218.19
245.1265414893617,106.35946787234043,169.79111489361702,26.382581276595744,11.026427021276596,75.33542659574468,46.900936808510636,1241.32
244.820114375,106.37763791666667,169.67129958333334,26.55275,11.065306041666666,75.14881479166667,46.71719625,1253.36
244.24779541666666,106.39429333333334,169.45610791666667,26.489226458333334,11.190563333333333,74.7916875,46.36074583333333,1279.02
244.3047625,106.403791875,169.47809604166667,26.850934166666665,11.203727083333334,74.82666645833334,46.397585625,1276.71
243.50498765957448,106.42725829787234,169.08499361702127,26.78725595744681,11.206681458333334,74.41999404255318,45.97655872340425,1289.27
243.90269270833332,106.42878854166666,169.286121875,26.906176875,11.432733958333333,74.61657083333333,46.184055208333334,1311.79
243.99419645833333,106.4360525,169.31384520833333,26.851400833333333,11.431167083333333,74.68035125,46.21192083333333,1274.05
244.15446340425532,106.43854063829787,169.40135617021278,26.703099574468084,11.214107291666666,74.75310723404256,46.278863829787234,1250.06
243.9320240425532,106.45227574468085,169.32222872340427,26.843263404255318,11.281624583333333,74.60979531914893,46.1716714893617,1297.07
244.172733125,106.45729479166667,169.38873875,26.99265,11.531294166666667,74.783994375,46.37287104166667,1282.74
244.43660083333333,106.45761604166667,169.49016833333334,27.137930416666666,11.538805416666667,74.9464325,46.53503166666667,1231.07
244.50829829787233,106.46530319148935,169.48586872340425,27.67734574468085,11.372987916666666,75.02242957446809,46.62932382978723,1236.35
244.99624770833333,106.46896041666666,169.68867083333333,28.066384791666668,11.5860275,75.307576875,46.91718916666667,1245.46
245.35778166666665,106.47278895833334,169.83659541666665,28.071141458333333,11.554289166666667,75.52118625,47.13058854166667,1296.27
245.71581895833333,106.47627229166666,169.99245,28.344285208333332,11.55094375,75.72336895833334,47.28986583333333,1352.45
245.98699291666668,106.481355625,170.0846525,28.496351875,11.5797475,75.90234041666666,47.51189083333333,1296.83
247.29730134865866,106.3127173940837,171.08455683010712,25.25649115855021,8.457780625,76.21274451855153,47.73697373021625,653.96
242.31175083333332,106.12365708333333,169.7726175,23.73043375,11.521972291666666,72.53913333333334,44.032155,1138.27
244.1733025,106.27323333333334,170.00045479166667,25.872255625,11.493693333333333,74.17284770833334,45.621651875,1128.83
243.34350666666666,106.35167375,169.50698875,26.932282083333334,11.461753333333334,73.83651791666666,45.313102083333334,1185.93
244.9849889364962,106.3810643161204,171.9466368888172,27.224436836304594,5.263803958333333,73.038352047679,44.86887340932397,473.89
254.65881721661796,105.78125564408582,175.99034934028185,16.025694318156848,10.084377708333333,78.66846787633611,50.250191168579505,1162.85
246.52896166666667,106.21253208333333,171.17670020833333,24.173230208333333,11.371314791666666,75.35226145833333,46.8814675,1182.42
240.61878979166667,106.40925083333333,168.30284979166666,27.316813125,11.860274791666667,72.31594,43.509139375,1324.83
240.03228729166668,106.44458979166667,167.98175270833335,28.106290416666667,11.960126875,72.05053458333333,43.61783833333333,1353.04
239.802468125,106.4667325,167.81127770833334,28.280811666666665,12.029646041666666,71.99119041666667,43.559633125,1362.32
239.89917208333333,106.47376875,167.849184375,28.272797708333332,11.979779166666667,72.04998770833333,43.48969916666667,1355.11
241.35252312370028,106.48156895507933,170.14487480822856,27.998715593917016,4.6711,71.2076483154717,41.53720751321501,336.75
257.74147368859224,105.27716900992213,178.21773469776218,6.055987509330885,2.8004585416666665,79.52373899083007,50.17920370586754,140.99
244.724173125,106.09478458333334,171.37092458333333,20.941589375,11.301532708333333,73.35324854166667,44.77856166666667,1165.83
241.72319423249738,106.28940536461113,171.80504898846158,24.547917764600502,3.5599254166666667,69.91814524403583,41.69985977500175,117.82
252.66590997027072,105.59861004765261,176.89249300711512,11.015250188619854,9.457536785714286,75.77341696315561,45.87066760087845,953.58
242.34139291666668,106.18943104166667,169.58746666666667,22.903240833333335,11.129161041666666,72.75392625,44.275779375,1196.82
241.09742145833334,106.27965375,168.74386208333334,24.815383541666666,11.2098625,72.353559375,44.03805770833333,1237.04
241.25293395833333,106.28706354166667,168.784548125,25.221210208333332,11.195497916666667,72.46838583333333,44.08718375,1219.55
241.80584645833332,106.29190083333333,168.97427604166666,25.565464375,11.196703541666666,72.83157041666666,44.49165,1237.45
241.426345,106.302908125,168.79659583333333,26.216917291666668,11.12686125,72.62974916666667,44.30951,1234.86
253.30030665173658,105.93697064763326,174.6774190485511,18.617365768810007,7.036385625,78.62288760318548,50.009008588607216,649.74
247.43938895833332,105.926360625,172.83335208333332,20.939196875,10.149231875,74.606036875,46.08483270833333,1081.91
240.91732583333334,106.26352166666666,168.75031479166665,25.316446041666666,11.040153958333333,72.16701104166667,43.6196875,1230.32
240.3100975,106.31370625,168.35002208333333,25.875403541666667,11.060208333333334,71.96007541666667,43.40332125,1248.17
240.88850270833333,106.32257645833333,168.55352625,25.963464375,10.92220125,72.33497645833333,43.777924375,1241.05
240.389071875,106.34224854166666,168.268238125,25.94344125,11.061605625,72.12083375,43.58393708333333,1243.91
240.28143489361702,106.34569021276596,168.22347936170212,26.065240212765957,10.825508125,72.0579555319149,43.52214276595745,1210.72
238.18723020833335,105.50706145833334,166.37554333333333,26.136896458333332,11.087916666666667,71.811686875,43.26979083333333,1223.99
239.72033541666667,106.34967875,168.0151925,26.143927083333335,11.093736458333334,71.70514291666667,43.17248395833333,1223.72
239.97848666666667,106.34667229166666,168.12335,26.032698125,11.077641875,71.85513666666667,43.327931666666665,1209.75
240.11282604166666,106.33998145833333,168.22940229166667,26.229474791666668,11.0121975,71.88342375,43.339045,1208.28
239.9056525,106.347415625,168.10933770833333,26.266789375,11.06501125,71.79631479166666,43.30864020833334,1188.83
239.98167833333332,106.35003166666667,168.13608625,26.081225416666665,11.115921666666667,71.84559208333333,43.132788958333336,1200.67
240.12346276595744,106.35024680851063,168.1947910638298,25.92814723404255,10.824053541666666,71.92867170212766,43.37931063829787,1199.47
240.06033916666667,106.352243125,168.17189479166666,26.015178333333335,11.056092291666667,71.888444375,43.357593333333334,1194.84
240.32987208333333,106.3461925,168.30245270833333,26.122978958333334,10.903202291666666,72.027419375,43.52473270833333,1178.12
240.16109083333333,106.346730625,168.24241416666666,26.0529925,10.934567916666667,71.91867666666667,43.39657583333333,1189.71
238.52434270833334,106.37213583333333,167.53978541666666,26.24919375,11.23067,70.98455729166666,42.466530625,1216.72
235.25312791666667,106.44084979166666,165.99976854166667,27.091814791666668,11.769048958333334,69.253359375,40.73058916666667,1332.15
235.307351875,106.4398225,166.04164916666667,27.253761666666666,11.62139875,69.26570270833334,40.742618125,1306.23
234.72536770833332,106.44990354166667,165.83187125,27.724577916666668,11.751915,68.89349645833333,40.3579075,1326.01
234.83458604166665,106.44852833333333,165.86211625,27.68842875,11.819607083333333,68.97246979166667,40.453071875,1329.45
235.0608025,106.44589520833334,165.959079375,27.473709166666666,11.768197708333334,69.101723125,40.22752104166667,1309.27
234.92190680851064,106.44953510638298,165.96404361702128,27.604271489361704,11.721360212765957,68.95786319148937,40.43478574468085,1319.73
234.743054375,106.45785354166667,165.85198833333334,27.420854375,11.791143541666667,68.89106604166666,40.353595625,1310.19
234.70933729166666,106.45999333333333,165.862335,27.467664583333335,11.849326458333334,68.84700229166667,40.3003,1324.86
234.7491325,106.45836791666666,165.90348541666665,27.193340833333334,11.826555625,68.84564708333333,40.29870041666667,1307.78
234.76790541666668,106.45707020833333,165.91856854166667,27.428159375,11.801722916666666,68.849336875,40.31742895833333,1309.6
235.32645395833333,106.44623833333333,166.17373708333332,27.406837916666667,11.706243541666666,69.152716875,40.613447916666665,1272.58
235.55950604166668,106.44120645833334,166.26195458333333,27.116713125,11.645588333333333,69.29755145833333,40.595377291666665,1284.05
235.24457541666666,106.4405,166.13901729166668,26.856249166666668,11.672209583333334,69.105558125,40.38620875,1308.95
235.11054416666667,106.4456225,166.07942291666666,27.045992083333335,11.683425208333333,69.03112125,40.468340833333336,1294.7
237.12063593141397,106.38222898465725,167.69548702585925,26.027658265812068,7.151486666666667,69.42514890555472,41.119678734209685,598.56
241.77139625,105.723849375,171.33204541666666,17.146710625,10.022006041666666,70.43935083333334,40.85543916666666,940.92
237.7472189803567,106.07350193365221,169.24557560574343,23.163469775267707,3.773517291666667,68.50164337461328,39.59460480880449,246.43
256.4124910508301,105.2023894139577,178.27617530170127,6.330891212995151,3.520085625,78.13631574912883,47.76477081095187,219.97
242.57675166666667,105.894415,171.88390833333332,19.797708541666665,10.454005625,70.69284333333333,41.18280708333333,1172.89
238.57748764390107,106.11459577726697,169.45906086235033,23.271409914324707,10.322030833333333,69.11842678155074,40.36709092944338,497.54
260.19989200016926,105.21231732266153,181.12327118315383,5.940369465646154,8.385550208333333,79.07662081701538,48.38120390784616,179.61
259.27491162522614,105.33135557883958,182.9199598079175,9.508081293522581,7.895876041666667,76.35495181730865,44.22435831759438,357.54
235.74184022727272,106.05563295454546,168.01140295454545,22.81774409090909,11.05410695652174,67.73043727272727,39.27112681818182,1111.8
235.01954375,106.227378125,166.82494666666668,24.950298333333333,11.632944166666666,68.19459708333333,39.75861583333333,1261.62
235.15580833333334,106.2673175,166.734254375,25.658271875,11.655312083333333,68.42155395833333,39.969962708333334,1260.09
235.40079708333334,106.284189375,166.79559604166667,26.054742083333334,11.648491041666666,68.60520104166666,40.161718541666666,1262.15
235.28930333333332,106.297985,166.72848020833334,26.23367354166667,11.646338125,68.560823125,40.121113541666666,1266.28
235.33332916666666,106.30969541666667,166.71928270833334,26.220243958333334,11.624163125,68.61404645833333,40.169321875,1280.31
235.41844127659576,106.31849021276595,166.7415570212766,26.397353617021277,11.534414042553191,68.67688425531915,40.22782255319149,1286.67
236.57080302641918,106.32015181063512,167.72354042045643,26.50134154462698,9.708034468085106,68.84726260596274,40.484023994386014,925.83
259.0674892527911,104.96888561080559,177.17459433398443,3.6844134847884216,1.8406191666666667,81.89289491880672,53.51182205776147,52.88
243.10870333333332,105.82493166666667,172.529655,18.535088125,10.368585833333333,70.57904833333333,42.14553604166667,1040.68
235.15237208333335,106.2012825,167.13268604166666,25.392869166666667,11.188099375,68.01968604166667,39.57622395833334,1217.92
244.14076804443224,106.05288159076854,171.51517244314925,22.462650656373558,9.2376625,72.62559560128297,44.39037156063426,985.07
235.30736333333334,106.29506520833333,166.81655270833335,26.863146875,11.275121458333333,68.490810625,39.953767291666665,1259.32
235.12008333333333,106.31672895833333,166.63727395833334,26.87250729166667,11.261667083333334,68.482809375,39.94231229166667,1254.79
235.381026875,106.32496083333334,166.7681775,26.914639583333333,11.3227725,68.612849375,40.07433520833333,1250.18
235.55491787234044,106.32916702127659,166.82486617021277,27.136565106382978,11.093030208333333,68.73005170212765,40.202355957446805,1245.44
235.53443229166666,106.33625520833333,166.81693291666667,27.516270416666668,11.354101041666667,68.717499375,40.19492375,1256.97
234.92321083333334,105.98055625,166.16534125,27.401922916666667,11.322233333333333,68.75786958333333,40.217644791666665,1248.98
235.11703333333332,106.36083791666667,166.593580625,27.658542291666667,11.341317291666666,68.52345270833334,39.969895625,1267.54
235.54554645833332,106.36166520833333,166.80058333333332,27.954191666666667,11.350037291666666,68.744963125,40.22048916666667,1256.91
234.98512,106.37479708333333,166.54129604166667,28.390093333333333,11.483695625,68.44382395833334,39.91404333333333,1283.57
235.05348854166667,106.38472604166667,166.54695375,28.517234166666668,11.5426,68.50653479166667,39.982512291666666,1284.97
235.87393770833333,106.37546791666666,166.93355583333334,28.29290375,11.407276875,68.940381875,40.408818958333335,1261.85
235.996225,106.37972,166.98518041666668,28.474721875,11.345026041666667,69.01104458333333,40.476997708333336,1206.79
235.831538125,106.38664416666667,166.8905075,28.487357083333332,11.429507708333333,68.941030625,40.35861,1278.99
235.70414535714286,106.39678035714286,166.8035717857143,28.64168607142857,6.683831666666666,68.90057357142857,40.27986071428571,833.38
235.91356875,106.40297583333333,166.910149375,28.804288958333334,11.41040375,69.003419375,40.384735416666665,1294.23
236.16223166666666,106.40162916666667,167.025138125,28.542389583333332,11.409794375,69.13709354166667,40.50265104166667,1280.42
